8.725000000000000000e+01,9.912549604009006643e+00,1.600000000000000000e+01
8.809999999999999432e+01,9.337814575448931009e+00,1.600000000000000000e+01
8.884499999999999886e+01,9.096427728222208131e+00,1.600000000000000000e+01
8.952500000000000568e+01,8.664976574539105414e+00,1.600000000000000000e+01
9.020999999999999375e+01,8.201592855953332872e+00,1.600000000000000000e+01
9.076500000000000057e+01,7.776801383082351471e+00,1.600000000000000000e+01
9.135500000000000398e+01,7.312067632413849161e+00,1.600000000000000000e+01
9.192000000000000171e+01,6.844552900491883918e+00,1.600000000000000000e+01
9.254999999999999716e+01,6.156257019864449731e+00,1.600000000000000000e+01
1.865000000000000435e+00,3.485364952564183113e+03,2.400000000000000000e+01
5.794999999999999929e+00,2.142855612245991324e+03,2.400000000000000000e+01
1.043500000000000050e+01,1.153584822515206952e+03,2.400000000000000000e+01
1.546500000000000163e+01,6.498392947424101749e+02,2.400000000000000000e+01
2.021999999999999886e+01,3.858779475769373448e+02,2.400000000000000000e+01
2.510999999999999943e+01,3.077069829484175330e+02,2.400000000000000000e+01
2.969000000000000128e+01,2.312041970035473923e+02,2.400000000000000000e+01
3.410000000000000142e+01,1.869379709902179059e+02,2.400000000000000000e+01
3.840499999999999403e+01,1.497391095494320155e+02,2.400000000000000000e+01
4.253999999999999915e+01,1.251384187334215028e+02,2.400000000000000000e+01
4.631000000000000227e+01,9.617091649152339983e+01,2.400000000000000000e+01
4.971999999999999886e+01,8.268013272476346742e+01,2.400000000000000000e+01
5.294999999999999574e+01,7.440713695399949756e+01,2.400000000000000000e+01
5.596000000000000085e+01,6.406166729842148300e+01,2.400000000000000000e+01
5.872999999999998977e+01,5.456480719443531058e+01,2.400000000000000000e+01
6.140500000000000114e+01,4.823447821726140461e+01,2.400000000000000000e+01
6.383499999999998664e+01,4.058465935590846385e+01,2.400000000000000000e+01
6.618999999999999773e+01,3.660904342216944940e+01,2.400000000000000000e+01
6.820499999999999829e+01,3.123364820911102413e+01,2.400000000000000000e+01
7.020499999999999829e+01,2.967574177558331172e+01,2.400000000000000000e+01
7.222999999999998977e+01,2.805380304227222510e+01,2.400000000000000000e+01
7.400999999999999091e+01,2.489622444523929801e+01,2.400000000000000000e+01
7.563499999999999091e+01,2.291755090217230872e+01,2.400000000000000000e+01
7.712999999999999545e+01,2.111164239732072900e+01,2.400000000000000000e+01
7.860999999999998522e+01,1.881650363922470248e+01,2.400000000000000000e+01
8.007999999999999829e+01,1.810087829443677876e+01,2.400000000000000000e+01
8.139000000000000057e+01,1.218536429785499919e+01,2.400000000000000000e+01
8.261500000000000909e+01,1.324757383932706745e+01,2.400000000000000000e+01
8.387500000000000000e+01,1.154812420931436989e+01,2.400000000000000000e+01
8.500000000000000000e+01,1.184580182354983968e+01,2.400000000000000000e+01
8.586500000000000909e+01,1.100934064387313960e+01,2.400000000000000000e+01
8.682000000000000739e+01,1.084834102775425535e+01,2.400000000000000000e+01
8.776499999999998636e+01,1.017238913909066689e+01,2.400000000000000000e+01
8.862500000000000000e+01,9.490709904721244428e+00,2.400000000000000000e+01
8.933499999999997954e+01,8.767543284221414268e+00,2.400000000000000000e+01
9.002500000000000568e+01,7.568537191277098231e+00,2.400000000000000000e+01
9.070999999999999375e+01,7.438148891092499326e+00,2.400000000000000000e+01
9.138499999999999091e+01,6.988258495793570724e+00,2.400000000000000000e+01
9.199499999999999034e+01,6.406647127033593847e+00,2.400000000000000000e+01
9.251500000000000057e+01,6.644715980319999105e+00,2.400000000000000000e+01
